Date,Gas_Stocks,Storage_Cap,Min_Target,High,Low
2004-01,48.9,99.5,17.9,0,0
2004-02,39.9,99.5,17.9,0,0
2004-03,32.6,99.2,17.9,0,0
2004-04,36.8,100,18,0,0
2004-05,44.6,103.6,18.6,0,0
2004-06,54.2,103.4,18.6,0,0
2004-07,64.2,103.3,18.6,0,0
2004-08,73.1,103.4,18.6,0,0
2004-09,79.2,103.5,18.6,0,0
2004-10,79.4,102.7,18.5,0,0
2004-11,71,102.7,18.5,80,40
2004-12,57.9,102.8,18.5,70,30
